"DSM","PSP","Species","aspect","evi_fall","evi_spring","evi_summer","mndwi_fall","mndwi_spring","mndwi_summer","nbr_fall","nbr_spring","nbr_summer","ndvi_fall","ndvi_spring","ndvi_summer","savi_fall","savi_spring","savi_summer","severity_high","severity_low","severity_moderate","severity_unburned","slope","tcb_fall","tcb_spring","tcb_summer","tcg_fall","tcg_spring","tcg_summer","tcw_fall","tcw_spring","tcw_summer","total_fires","vari_fall","vari_spring","vari_summer","Carbon_gm2","tsf_0_10","tsf_10_20","tsf_20_25","pr","tas","dep2_permafrost","FIRE_SIZE","x","y"
102,10297,"resin birch",328.933705773033,0.253347307443619,0.171168699860573,0.523589074611664,0.117435574531555,0.335186332464218,-0.0721889212727546,0.621558606624603,0.574188470840454,0.727884650230408,0.636919796466827,0.221908509731293,0.824615836143494,0.250965178012848,0.123008958995342,0.49587619304657,1,1,1,1,7.76464852079832,0.145133763551712,0.26815003156662,0.260768234729767,0.0828982442617416,0.0354786813259124,0.201928898692131,-0.0260754246264696,-0.0070704985409975,-0.0493951290845871,0,-0.274827122688293,0.0019097554031759,-0.259865462779999,713.569718176752,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504015.71602096,6482740.5022044
102,10297,"white spruce",328.933705773033,0.253347307443619,0.171168699860573,0.523589074611664,0.117435574531555,0.335186332464218,-0.0721889212727546,0.621558606624603,0.574188470840454,0.727884650230408,0.636919796466827,0.221908509731293,0.824615836143494,0.250965178012848,0.123008958995342,0.49587619304657,1,1,1,1,7.76464852079832,0.145133763551712,0.26815003156662,0.260768234729767,0.0828982442617416,0.0354786813259124,0.201928898692131,-0.0260754246264696,-0.0070704985409975,-0.0493951290845871,0,-0.274827122688293,0.0019097554031759,-0.259865462779999,12.8547926150683,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504015.71602096,6482740.5022044
409,10298,"black cottonwood",90,0.144017413258552,0.152635663747787,0.289857596158981,-0.0819253921508789,0.454850316047668,-0.0712956115603447,0.290014863014221,0.561184942722321,0.532715797424316,0.458221137523651,0.165684074163437,0.644394397735596,0.144666969776154,0.102291733026505,0.290242105722427,1,1,1,1,2.16467675191604,0.145355254411697,0.282817035913467,0.19291926920414,0.0361088626086711,0.0164053011685609,0.0962669551372528,-0.0497129783034324,0.0285794585943222,-0.0579187124967575,0,-0.0291828773915767,0.0158135239034891,-0.159691989421844,26.3646862518533,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70365582,6482739.12417905
409,10298,"black spruce",90,0.144017413258552,0.152635663747787,0.289857596158981,-0.0819253921508789,0.454850316047668,-0.0712956115603447,0.290014863014221,0.561184942722321,0.532715797424316,0.458221137523651,0.165684074163437,0.644394397735596,0.144666969776154,0.102291733026505,0.290242105722427,1,1,1,1,2.16467675191604,0.145355254411697,0.282817035913467,0.19291926920414,0.0361088626086711,0.0164053011685609,0.0962669551372528,-0.0497129783034324,0.0285794585943222,-0.0579187124967575,0,-0.0291828773915767,0.0158135239034891,-0.159691989421844,4.09935317960619,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70365582,6482739.12417905
409,10298,"quaking aspen",90,0.144017413258552,0.152635663747787,0.289857596158981,-0.0819253921508789,0.454850316047668,-0.0712956115603447,0.290014863014221,0.561184942722321,0.532715797424316,0.458221137523651,0.165684074163437,0.644394397735596,0.144666969776154,0.102291733026505,0.290242105722427,1,1,1,1,2.16467675191604,0.145355254411697,0.282817035913467,0.19291926920414,0.0361088626086711,0.0164053011685609,0.0962669551372528,-0.0497129783034324,0.0285794585943222,-0.0579187124967575,0,-0.0291828773915767,0.0158135239034891,-0.159691989421844,596.776667242622,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70365582,6482739.12417905
409,10298,"white spruce",90,0.144017413258552,0.152635663747787,0.289857596158981,-0.0819253921508789,0.454850316047668,-0.0712956115603447,0.290014863014221,0.561184942722321,0.532715797424316,0.458221137523651,0.165684074163437,0.644394397735596,0.144666969776154,0.102291733026505,0.290242105722427,1,1,1,1,2.16467675191604,0.145355254411697,0.282817035913467,0.19291926920414,0.0361088626086711,0.0164053011685609,0.0962669551372528,-0.0497129783034324,0.0285794585943222,-0.0579187124967575,0,-0.0291828773915767,0.0158135239034891,-0.159691989421844,146.669535150873,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70365582,6482739.12417905
403,10299,"black cottonwood",311.44024732838,0.163182213902473,0.170661151409149,0.293931722640991,-0.0849654451012611,0.536713659763336,-0.0935955569148063,0.403583496809006,0.631742238998413,0.506762802600861,0.463955283164978,0.172095164656639,0.64562201499939,0.15766929090023,0.106760144233704,0.290173143148422,1,1,1,1,2.88647229935483,0.153981506824493,0.315855085849762,0.194282874464989,0.0381171107292175,0.0200230255722999,0.0958847180008888,-0.0491276308894157,0.0414616651833057,-0.0597426742315292,0,-0.0710726603865623,-0.0045136753469705,-0.21355128288269,7.33608172043724,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70312554,6482739.12328943
403,10299,"black spruce",311.44024732838,0.163182213902473,0.170661151409149,0.293931722640991,-0.0849654451012611,0.536713659763336,-0.0935955569148063,0.403583496809006,0.631742238998413,0.506762802600861,0.463955283164978,0.172095164656639,0.64562201499939,0.15766929090023,0.106760144233704,0.290173143148422,1,1,1,1,2.88647229935483,0.153981506824493,0.315855085849762,0.194282874464989,0.0381171107292175,0.0200230255722999,0.0958847180008888,-0.0491276308894157,0.0414616651833057,-0.0597426742315292,0,-0.0710726603865623,-0.0045136753469705,-0.21355128288269,18.651651963755,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70312554,6482739.12328943
403,10299,"quaking aspen",311.44024732838,0.163182213902473,0.170661151409149,0.293931722640991,-0.0849654451012611,0.536713659763336,-0.0935955569148063,0.403583496809006,0.631742238998413,0.506762802600861,0.463955283164978,0.172095164656639,0.64562201499939,0.15766929090023,0.106760144233704,0.290173143148422,1,1,1,1,2.88647229935483,0.153981506824493,0.315855085849762,0.194282874464989,0.0381171107292175,0.0200230255722999,0.0958847180008888,-0.0491276308894157,0.0414616651833057,-0.0597426742315292,0,-0.0710726603865623,-0.0045136753469705,-0.21355128288269,282.772704637784,"False","False","False",32.7066650390625,-5.684166431427,0,0.1,-2504009.70312554,6482739.12328943
403,10299,"white spruce",311.44024732838,0.163182213902473,0.170661151409149,0.293931722640991,-0.0849654451012611,0.536713659763336,-0.0935955569148063,0.403583496809006,0.631742238998413,0.506762802600861,0.463955283164978,0.172095164656639,0.64562201499939,0.15766929090023,0.106760144233704,0.290173143148422,1,1,1,1,2.88647229935483,0.153981506824493,0.315855085849762,0.194282874464989,0.0381171107292175,0.0200230255722999,0.0958847180008888,-0.0491276308894157,0.0414616651833057,-0.0597426742315292,0,-0.0710726603865623,-0.0045136753469705,-0.21355128288269,81.6363775960929,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.70312554,6482739.12328943
406,10300,"black cottonwood",90,0.158385053277016,0.153317049145698,0.274393081665039,-0.120211482048035,0.512901544570923,-0.107332937419415,0.399031847715378,0.600063800811768,0.507269263267517,0.518847703933716,0.178097933530807,0.622912287712097,0.146721616387367,0.106417141854763,0.269914984703064,1,1,1,1,6.46936392699227,0.149777963757515,0.294909715652466,0.185661181807518,0.037926610559225,0.0222379304468631,0.0860715731978416,-0.0422301217913627,0.0446927025914192,-0.0539837814867496,0,-0.113783814013004,-0.0209590885788202,-0.162528768181801,7.4727750775113,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.70466921,6482739.12432523
406,10300,"black spruce",90,0.158385053277016,0.153317049145698,0.274393081665039,-0.120211482048035,0.512901544570923,-0.107332937419415,0.399031847715378,0.600063800811768,0.507269263267517,0.518847703933716,0.178097933530807,0.622912287712097,0.146721616387367,0.106417141854763,0.269914984703064,1,1,1,1,6.46936392699227,0.149777963757515,0.294909715652466,0.185661181807518,0.037926610559225,0.0222379304468631,0.0860715731978416,-0.0422301217913627,0.0446927025914192,-0.0539837814867496,0,-0.113783814013004,-0.0209590885788202,-0.162528768181801,17.5278699020379,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.70466921,6482739.12432523
406,10300,"quaking aspen",90,0.158385053277016,0.153317049145698,0.274393081665039,-0.120211482048035,0.512901544570923,-0.107332937419415,0.399031847715378,0.600063800811768,0.507269263267517,0.518847703933716,0.178097933530807,0.622912287712097,0.146721616387367,0.106417141854763,0.269914984703064,1,1,1,1,6.46936392699227,0.149777963757515,0.294909715652466,0.185661181807518,0.037926610559225,0.0222379304468631,0.0860715731978416,-0.0422301217913627,0.0446927025914192,-0.0539837814867496,0,-0.113783814013004,-0.0209590885788202,-0.162528768181801,54.0248387322373,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.70466921,6482739.12432523
406,10300,"white spruce",90,0.158385053277016,0.153317049145698,0.274393081665039,-0.120211482048035,0.512901544570923,-0.107332937419415,0.399031847715378,0.600063800811768,0.507269263267517,0.518847703933716,0.178097933530807,0.622912287712097,0.146721616387367,0.106417141854763,0.269914984703064,1,1,1,1,6.46936392699227,0.149777963757515,0.294909715652466,0.185661181807518,0.037926610559225,0.0222379304468631,0.0860715731978416,-0.0422301217913627,0.0446927025914192,-0.0539837814867496,0,-0.113783814013004,-0.0209590885788202,-0.162528768181801,39.0978407925824,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.70466921,6482739.12432523
440,10301,"resin birch",42.1446963601027,0.126850798726082,0.136356517672539,0.45737099647522,0.0112093621864914,0.314170569181442,-0.0208774283528327,0.359614938497543,0.519540309906006,0.707769811153412,0.516066670417786,0.248548150062561,0.81042617559433,0.139521583914757,0.110594674944878,0.430887341499329,1,1,1,1,6.41979192344068,0.112412966787815,0.199780195951462,0.229547753930092,0.0386309958994388,0.0247452035546302,0.161960139870644,-0.0307816304266452,-0.0095625175163149,-0.0439602136611938,0,-0.0696164518594741,0.035430870950222,-0.395367175340652,518.186873800561,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.59523401,6482738.99656128
440,10301,"white spruce",42.1446963601027,0.126850798726082,0.136356517672539,0.45737099647522,0.0112093621864914,0.314170569181442,-0.0208774283528327,0.359614938497543,0.519540309906006,0.707769811153412,0.516066670417786,0.248548150062561,0.81042617559433,0.139521583914757,0.110594674944878,0.430887341499329,1,1,1,1,6.41979192344068,0.112412966787815,0.199780195951462,0.229547753930092,0.0386309958994388,0.0247452035546302,0.161960139870644,-0.0307816304266452,-0.0095625175163149,-0.0439602136611938,0,-0.0696164518594741,0.035430870950222,-0.395367175340652,31.2065271852738,"False","False","False",20.0908336639404,-4.40999984741211,0,0.1,-2504009.59523401,6482738.99656128
440,10302,"resin birch",0,0.171963766217232,0.170690178871155,0.470148503780365,-0.22234120965004,0.201777338981628,-0.0498037636280059,0.35889458656311,0.473158061504364,0.712021827697754,0.558579504489899,0.291826903820038,0.801153898239136,0.162960350513458,0.135061323642731,0.444835275411606,1,1,1,1,3.81833056085154,0.126154467463493,0.213111534714699,0.234798073768616,0.0463183484971523,0.0348578132688999,0.174028068780899,-0.0526006817817688,-0.0209491569548845,-0.0471562817692756,0,-0.0539215691387653,0.0606891065835952,-0.252020806074142,520.74471128282,"False","False","False",29.5458335876465,-4.0625,0,0.1,-2504009.59605383,6482738.99714731
440,10302,"white spruce",0,0.171963766217232,0.170690178871155,0.470148503780365,-0.22234120965004,0.201777338981628,-0.0498037636280059,0.35889458656311,0.473158061504364,0.712021827697754,0.558579504489899,0.291826903820038,0.801153898239136,0.162960350513458,0.135061323642731,0.444835275411606,1,1,1,1,3.81833056085154,0.126154467463493,0.213111534714699,0.234798073768616,0.0463183484971523,0.0348578132688999,0.174028068780899,-0.0526006817817688,-0.0209491569548845,-0.0471562817692756,0,-0.0539215691387653,0.0606891065835952,-0.252020806074142,133.816648532517,"False","False","False",29.5458335876465,-4.0625,0,0.1,-2504009.59605383,6482738.99714731
438,10303,"resin birch",42.1449684711253,0.155594274401665,0.155718967318535,0.466003507375717,-0.232465878129005,0.291476845741272,-0.0556153282523155,0.31077566742897,0.518308997154236,0.697833776473999,0.558478772640228,0.255901277065277,0.817249894142151,0.162675216794014,0.123911693692207,0.44344088435173,1,1,1,1,6.41981928542733,0.127568572759628,0.225405365228653,0.237252533435822,0.0445509403944015,0.0298060923814773,0.171740710735321,-0.0609902292490005,-0.0101041225716471,-0.0491890087723732,0,-0.077422484755516,0.0409892350435256,-0.292373895645142,492.790725772662,"False","False","False",29.5458335876465,-4.0625,0,0.1,-2504009.59663175,6482738.99804638
438,10303,"white spruce",42.1449684711253,0.155594274401665,0.155718967318535,0.466003507375717,-0.232465878129005,0.291476845741272,-0.0556153282523155,0.31077566742897,0.518308997154236,0.697833776473999,0.558478772640228,0.255901277065277,0.817249894142151,0.162675216794014,0.123911693692207,0.44344088435173,1,1,1,1,6.41981928542733,0.127568572759628,0.225405365228653,0.237252533435822,0.0445509403944015,0.0298060923814773,0.171740710735321,-0.0609902292490005,-0.0101041225716471,-0.0491890087723732,0,-0.077422484755516,0.0409892350435256,-0.292373895645142,33.279731532578,"False","False","False",29.5458335876465,-4.0625,87,0.1,-2504009.59663175,6482738.99804638
457,10304,"resin birch",155.682886609451,0.177674368023872,0.175008505582809,0.50896942615509,-0.145374447107315,0.280831277370453,-0.0920966863632202,0.448636710643768,0.557890653610229,0.721284508705139,0.524260461330414,0.24819777905941,0.842999279499054,0.182420209050179,0.139287948608398,0.484685361385345,1,1,1,1,5.23077725844152,0.152706459164619,0.230880290269852,0.254804134368896,0.0533626861870288,0.0414016656577587,0.195168226957321,-0.0457748696208,-0.0175055861473083,-0.0555020682513713,0,0.0735257342457771,0.0491038784384727,-0.327422022819519,672.509422766157,"False","False","False",29.5458335876465,-4.0625,87,0.9,-2504009.57654277,6482738.9302315
457,10304,"white spruce",155.682886609451,0.177674368023872,0.175008505582809,0.50896942615509,-0.145374447107315,0.280831277370453,-0.0920966863632202,0.448636710643768,0.557890653610229,0.721284508705139,0.524260461330414,0.24819777905941,0.842999279499054,0.182420209050179,0.139287948608398,0.484685361385345,1,1,1,1,5.23077725844152,0.152706459164619,0.230880290269852,0.254804134368896,0.0533626861870288,0.0414016656577587,0.195168226957321,-0.0457748696208,-0.0175055861473083,-0.0555020682513713,0,0.0735257342457771,0.0491038784384727,-0.327422022819519,157.840219559069,"False","False","False",29.5458335876465,-4.0625,87,0.9,-2504009.57654277,6482738.9302315
461,10305,"resin birch",86.1046993805518,0.154139161109924,0.165400668978691,0.482486814260483,0.131954669952392,0.522644221782684,-0.0587367601692676,0.582248687744141,0.604139864444733,0.724027395248413,0.535856664180756,0.172707542777061,0.820422172546387,0.165645152330399,0.110537000000477,0.446719765663147,1,1,1,1,26.161440058509,0.135609686374664,0.340459436178207,0.227352783083916,0.047420933842659,0.014185776002705,0.168256312608719,-0.0279655922204256,0.0315826572477817,-0.0448515936732292,0,0.0829416960477829,0.0229125153273344,-0.330185264348984,597.631487983428,"False","False","False",29.5458335876465,-4.0625,87,0.9,-2504009.57652298,6482738.93078328
461,10305,"white spruce",86.1046993805518,0.154139161109924,0.165400668978691,0.482486814260483,0.131954669952392,0.522644221782684,-0.0587367601692676,0.582248687744141,0.604139864444733,0.724027395248413,0.535856664180756,0.172707542777061,0.820422172546387,0.165645152330399,0.110537000000477,0.446719765663147,1,1,1,1,26.161440058509,0.135609686374664,0.340459436178207,0.227352783083916,0.047420933842659,0.014185776002705,0.168256312608719,-0.0279655922204256,0.0315826572477817,-0.0448515936732292,0,0.0829416960477829,0.0229125153273344,-0.330185264348984,190.795190814056,"False","False","False",29.5458335876465,-4.0625,87,0.9,-2504009.57652298,6482738.93078328
457,10306,"resin birch",246.126704764374,0.123998142778873,0.132424086332321,0.254432767629623,0.0927164480090141,0.531730532646179,-0.0927710831165313,0.574614644050598,0.60328197479248,0.591776847839355,0.575334250926971,0.195280089974403,0.726376891136169,0.128316402435303,0.0946429744362831,0.267710864543915,1,1,1,1,4.71363597565666,0.0971856564283371,0.264064967632294,0.13168340921402,0.0337623208761215,0.0137847103178501,0.083814762532711,-0.0142882093787193,0.0302338507026433,-0.0384061262011528,0,-0.0510026663541793,0.0039860322140157,-0.209055751562119,122.410394232594,"False","False","False",29.5458335876465,-4.0625,87,0.9,-2504009.57676897,6482738.93144508
457,10306,"white spruce",246.126704764374,0.123998142778873,0.132424086332321,0.254432767629623,0.0927164480090141,0.531730532646179,-0.0927710831165313,0.574614644050598,0.60328197479248,0.591776847839355,0.575334250926971,0.195280089974403,0.726376891136169,0.128316402435303,0.0946429744362831,0.267710864543915,1,1,1,1,4.71363597565666,0.0971856564283371,0.264064967632294,0.13168340921402,0.0337623208761215,0.0137847103178501,0.083814762532711,-0.0142882093787193,0.0302338507026433,-0.0384061262011528,0,-0.0510026663541793,0.0039860322140157,-0.209055751562119,647.688106334222,"False","False","False",30.3683338165283,-3.02250003814697,87,0.9,-2504009.57676897,6482738.93144508
434,10307,"black spruce",90,0.236024126410484,0.199018225073814,0.326682388782501,-0.260815501213074,-0.213940694928169,-0.180582091212273,0.294236242771149,0.271956086158752,0.460959941148758,0.573025286197662,0.419506728649139,0.650566935539246,0.228594481945038,0.193624377250671,0.320004284381866,1,1,1,1,2.15539626184659,0.195394083857536,0.235843777656555,0.241735607385635,0.0625330880284309,0.0555439479649066,0.108348734676838,-0.0761858820915222,-0.100699037313461,-0.0924822390079498,0,-0.0017457546200603,0.0820408388972282,-0.118417769670486,9.84384474639054,"False","False","False",30.3683338165283,-3.02250003814697,87,3.5,-2504009.17861418,6482738.58136976
434,10307,"quaking aspen",90,0.236024126410484,0.199018225073814,0.326682388782501,-0.260815501213074,-0.213940694928169,-0.180582091212273,0.294236242771149,0.271956086158752,0.460959941148758,0.573025286197662,0.419506728649139,0.650566935539246,0.228594481945038,0.193624377250671,0.320004284381866,1,1,1,1,2.15539626184659,0.195394083857536,0.235843777656555,0.241735607385635,0.0625330880284309,0.0555439479649066,0.108348734676838,-0.0761858820915222,-0.100699037313461,-0.0924822390079498,0,-0.0017457546200603,0.0820408388972282,-0.118417769670486,120.035596341139,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17861418,6482738.58136976
434,10307,"white spruce",90,0.236024126410484,0.199018225073814,0.326682388782501,-0.260815501213074,-0.213940694928169,-0.180582091212273,0.294236242771149,0.271956086158752,0.460959941148758,0.573025286197662,0.419506728649139,0.650566935539246,0.228594481945038,0.193624377250671,0.320004284381866,1,1,1,1,2.15539626184659,0.195394083857536,0.235843777656555,0.241735607385635,0.0625330880284309,0.0555439479649066,0.108348734676838,-0.0761858820915222,-0.100699037313461,-0.0924822390079498,0,-0.0017457546200603,0.0820408388972282,-0.118417769670486,195.340539041411,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17861418,6482738.58136976
434,10308,"quaking aspen",90,0.164241790771484,0.171522542834282,0.298218190670013,-0.133279800415039,0.112735077738762,-0.139562174677849,0.501642942428589,0.462568700313568,0.49468919634819,0.55053973197937,0.350894629955292,0.656246483325958,0.162274211645126,0.15686309337616,0.29064416885376,1,1,1,1,2.15537578350203,0.131751701235771,0.205159157514572,0.195522978901863,0.045347262173891,0.0442388728260993,0.0926647335290908,-0.0405902564525604,-0.034608606249094,-0.0659642219543457,0,-0.0868401154875755,-0.0029370861593633,-0.133214294910431,100.046244177873,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17801444,6482738.5804674
434,10308,"resin birch",90,0.164241790771484,0.171522542834282,0.298218190670013,-0.133279800415039,0.112735077738762,-0.139562174677849,0.501642942428589,0.462568700313568,0.49468919634819,0.55053973197937,0.350894629955292,0.656246483325958,0.162274211645126,0.15686309337616,0.29064416885376,1,1,1,1,2.15537578350203,0.131751701235771,0.205159157514572,0.195522978901863,0.045347262173891,0.0442388728260993,0.0926647335290908,-0.0405902564525604,-0.034608606249094,-0.0659642219543457,0,-0.0868401154875755,-0.0029370861593633,-0.133214294910431,7.05680162407753,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17801444,6482738.5804674
434,10308,"white spruce",90,0.164241790771484,0.171522542834282,0.298218190670013,-0.133279800415039,0.112735077738762,-0.139562174677849,0.501642942428589,0.462568700313568,0.49468919634819,0.55053973197937,0.350894629955292,0.656246483325958,0.162274211645126,0.15686309337616,0.29064416885376,1,1,1,1,2.15537578350203,0.131751701235771,0.205159157514572,0.195522978901863,0.045347262173891,0.0442388728260993,0.0926647335290908,-0.0405902564525604,-0.034608606249094,-0.0659642219543457,0,-0.0868401154875755,-0.0029370861593633,-0.133214294910431,126.420556874543,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17801444,6482738.5804674
433,10309,"black spruce",0,0.202197000384331,0.19765704870224,0.299605965614319,-0.0583019629120826,0.023823307827115,-0.140214204788208,0.456478327512741,0.448601633310318,0.506533861160278,0.641990602016449,0.390965551137924,0.62756359577179,0.198447838425636,0.176318794488907,0.294419080018997,1,1,1,1,0.955909622277452,0.147235900163651,0.205110505223274,0.209941148757934,0.0537017285823822,0.0531852655112743,0.0985545217990875,-0.0475524775683879,-0.0493208430707454,-0.0689393207430839,0,-0.248461082577705,0,-0.0951464250683784,2.19011713240556,"False","False","False",30.3683338165283,-3.02250003814697,53,3.5,-2504009.17959377,6482738.58143642
433,10309,"quaking aspen",0,0.202197000384331,0.19765704870224,0.299605965614319,-0.0583019629120826,0.023823307827115,-0.140214204788208,0.456478327512741,0.448601633310318,0.506533861160278,0.641990602016449,0.390965551137924,0.62756359577179,0.198447838425636,0.176318794488907,0.294419080018997,1,1,1,1,0.955909622277452,0.147235900163651,0.205110505223274,0.209941148757934,0.0537017285823822,0.0531852655112743,0.0985545217990875,-0.0475524775683879,-0.0493208430707454,-0.0689393207430839,0,-0.248461082577705,0,-0.0951464250683784,352.695850257775,"False","False","False",26.8466663360596,-2.29166674613953,21,3.5,-2504009.17959377,6482738.58143642
433,10309,"white spruce",0,0.202197000384331,0.19765704870224,0.299605965614319,-0.0583019629120826,0.023823307827115,-0.140214204788208,0.456478327512741,0.448601633310318,0.506533861160278,0.641990602016449,0.390965551137924,0.62756359577179,0.198447838425636,0.176318794488907,0.294419080018997,1,1,1,1,0.955909622277452,0.147235900163651,0.205110505223274,0.209941148757934,0.0537017285823822,0.0531852655112743,0.0985545217990875,-0.0475524775683879,-0.0493208430707454,-0.0689393207430839,0,-0.248461082577705,0,-0.0951464250683784,234.17075831847,"False","False","False",26.8466663360596,-2.29166674613953,21,3.5,-2504009.17959377,6482738.58143642
398,10310,"resin birch",332.405089383359,0.198253601789474,0.266427934169769,0.48995652794838,-0.0859996825456619,-0.015321334823966,-0.144652307033539,0.521915853023529,0.539572954177856,0.705779194831848,0.532687604427338,0.593120574951172,0.840410530567169,0.203323781490326,0.253052592277527,0.456682622432709,1,1,1,1,4.30669845902155,0.129546672105789,0.223459586501121,0.233809173107147,0.0665200874209404,0.0812772363424301,0.179530292749405,-0.0268917270004749,-0.0584900677204132,-0.0474299304187297,0,0.0439022555947303,-0.172492071986198,-0.348975360393524,196.800082718075,"False","False","False",26.8466663360596,-2.29166674613953,21,383,-2504015.14482232,6482739.73042068
398,10310,"white spruce",332.405089383359,0.198253601789474,0.266427934169769,0.48995652794838,-0.0859996825456619,-0.015321334823966,-0.144652307033539,0.521915853023529,0.539572954177856,0.705779194831848,0.532687604427338,0.593120574951172,0.840410530567169,0.203323781490326,0.253052592277527,0.456682622432709,1,1,1,1,4.30669845902155,0.129546672105789,0.223459586501121,0.233809173107147,0.0665200874209404,0.0812772363424301,0.179530292749405,-0.0268917270004749,-0.0584900677204132,-0.0474299304187297,0,0.0439022555947303,-0.172492071986198,-0.348975360393524,268.166085761047,"False","False","False",26.8466663360596,-2.29166674613953,21,383,-2504015.14482232,6482739.73042068
397,10311,"quaking aspen",180,0.231919229030609,0.203001752495766,0.46351283788681,-0.021870233118534,-0.0133791230618953,-0.159926861524582,0.523473143577576,0.516671717166901,0.669414937496185,0.623574733734131,0.552227973937988,0.830698728561401,0.235157579183578,0.199483379721642,0.436505764722824,1,1,1,1,0.955909622277452,0.146825969219208,0.23501144349575,0.228653892874718,0.072611354291439,0.0561883151531219,0.169449970126152,-0.0380376428365707,-0.0625443756580352,-0.057386040687561,0,-0.23718923330307,-0.13567265868187,-0.36598926782608,118.830154562003,"False","False","False",26.8466663360596,-2.29166674613953,87,383,-2504015.14575719,6482739.73047382
397,10311,"resin birch",180,0.231919229030609,0.203001752495766,0.46351283788681,-0.021870233118534,-0.0133791230618953,-0.159926861524582,0.523473143577576,0.516671717166901,0.669414937496185,0.623574733734131,0.552227973937988,0.830698728561401,0.235157579183578,0.199483379721642,0.436505764722824,1,1,1,1,0.955909622277452,0.146825969219208,0.23501144349575,0.228653892874718,0.072611354291439,0.0561883151531219,0.169449970126152,-0.0380376428365707,-0.0625443756580352,-0.057386040687561,0,-0.23718923330307,-0.13567265868187,-0.36598926782608,134.100758257921,"False","False","False",26.8466663360596,-2.29166674613953,87,383,-2504015.14575719,6482739.73047382
397,10311,"white spruce",180,0.231919229030609,0.203001752495766,0.46351283788681,-0.021870233118534,-0.0133791230618953,-0.159926861524582,0.523473143577576,0.516671717166901,0.669414937496185,0.623574733734131,0.552227973937988,0.830698728561401,0.235157579183578,0.199483379721642,0.436505764722824,1,1,1,1,0.955909622277452,0.146825969219208,0.23501144349575,0.228653892874718,0.072611354291439,0.0561883151531219,0.169449970126152,-0.0380376428365707,-0.0625443756580352,-0.057386040687561,0,-0.23718923330307,-0.13567265868187,-0.36598926782608,343.904386567261,"False","False","False",26.8466663360596,-2.29166674613953,87,383,-2504015.14575719,6482739.73047382
402,10312,"black cottonwood",302.527748597472,0.201956450939178,0.287635535001755,0.48334127664566,-0.0990576520562172,0.0013018934987485,-0.133287683129311,0.430199235677719,0.561305046081543,0.688342273235321,0.549857258796692,0.611369967460632,0.796177089214325,0.205376282334328,0.276771426200867,0.44873258471489,1,1,1,1,7.07546673707466,0.132297441363335,0.24013115465641,0.227847293019295,0.0636794045567512,0.0877650827169418,0.177757397294044,-0.0344097428023815,-0.0589495524764061,-0.0515118092298507,0,-0.14472296833992,-0.129847571253776,-0.295847207307815,42.5080102194063,"False","False","False",26.8466663360596,-2.29166674613953,87,383,-2504015.14422294,6482739.72954318
402,10312,"quaking aspen",302.527748597472,0.201956450939178,0.287635535001755,0.48334127664566,-0.0990576520562172,0.0013018934987485,-0.133287683129311,0.430199235677719,0.561305046081543,0.688342273235321,0.549857258796692,0.611369967460632,0.796177089214325,0.205376282334328,0.276771426200867,0.44873258471489,1,1,1,1,7.07546673707466,0.132297441363335,0.24013115465641,0.227847293019295,0.0636794045567512,0.0877650827169418,0.177757397294044,-0.0344097428023815,-0.0589495524764061,-0.0515118092298507,0,-0.14472296833992,-0.129847571253776,-0.295847207307815,15.8643754225602,"False","False","False",26.8466663360596,-2.29166674613953,87,383,-2504015.14422294,6482739.72954318
402,10312,"resin birch",302.527748597472,0.201956450939178,0.287635535001755,0.48334127664566,-0.0990576520562172,0.0013018934987485,-0.133287683129311,0.430199235677719,0.561305046081543,0.688342273235321,0.549857258796692,0.611369967460632,0.796177089214325,0.205376282334328,0.276771426200867,0.44873258471489,1,1,1,1,7.07546673707466,0.132297441363335,0.24013115465641,0.227847293019295,0.0636794045567512,0.0877650827169418,0.177757397294044,-0.0344097428023815,-0.0589495524764061,-0.0515118092298507,0,-0.14472296833992,-0.129847571253776,-0.295847207307815,211.019933866912,"False","False","False",26.515832901001,-2.27166676521301,87,383,-2504015.14422294,6482739.72954318
